Sample;Package;Version;Model;Rank;QC;Drug A;Drug B;Synergy Score;Median (syn);MAD (syn);Mean (syn);SEM (syn);SD (syn);Median/MAD (syn);Mean/SD (syn);Maximum (syn);Antagonism Score;Median (ant);MAD (ant);Mean (ant);SEM (ant);SD (ant);Median/MAD (ant);Mean/SD (ant);Maximum (ant);EC50 (Drug A);EC50 (Drug B);bayesfactor;observation noise;kernel length scale;kernel amplitude;divergent;max_treedepth
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;445;PASS;Alpelisib (BYL719);Olaparib (AZD2281);0,22945740929593;0,22945740929593;0,340118747886163;0,792499005918256;0,0309263448680093;1,30729852917371;0,67463910978741;0,606232993270115;11,9329466275398;0,337833253239346;0,337833253239346;0,500762611348137;0,915228619241223;0,0345998753102191;1,34354180109579;0,674637534000076;0,681205912979237;11,6603715151802;15530,8314609218;23624,3984149044;1,0832048942757;0,0605732510244777;12,2199416966308;0,273236095535489;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;446;PASS;Olaparib (AZD2281);Palbociclib;0,228882401736535;0,228882401736535;0,339288355017271;0,775933009773977;0,0266562800865334;1,16791715592492;0,674595512495216;0,664402767147947;8,06948602302025;0,196799470155618;0,196799470155618;0,291715996035743;0,690307421961409;0,0256157372842943;1,10726153221514;0,674626941374531;0,623436651484145;8,12686576399415;12246,9629611355;12755,1626126891;1,32344659195555;0,0652184843318056;29,9020556663338;0,222804859552993;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;447;PASS;Luminespib (NVP-AUY922);Olaparib (AZD2281);0,228641494404223;0,228641494404223;0,338911565671573;0,645246466838672;0,0203784288500711;0,956623932739537;0,674634676309015;0,674538023569198;8,50207453535806;0,421095688972792;0,421095688972792;0,624203713624676;0,919791038884529;0,02967686584569;1,20368464022726;0,67461259806921;0,764146195893027;8,04145350246129;14,3368533051353;27357,6777900858;0,773368827948792;0,0610224610216572;15,0872867677739;0,144991810414019;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;448;PASS;Dasatinib (BMS-354825);Niraparib (MK-4827);0,227848774183056;0,227848774183056;0,337757580827739;0,81231373700566;0,0291034639986229;1,26301639745606;0,674592628312502;0,643181319548665;10,483687113293;0,82276159452264;0,82276159452264;1,20224156966787;1,54132449799627;0,0471622591762783;1,9199437303615;0,684356301828705;0,802796703685716;12,6274905512765;52,8384271226555;10962,207192939;0,97545051310625;0,0825751847280051;17,9142703229348;0,117741464926638;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;449;PASS;Selumetinib (AZD6244);Trametinib (GSK1120212);0,22767967255451;0,22767967255451;0,337478466524013;0,516450117777322;0,021821889304052;0,705001359653762;0,674649481786446;0,732603946060208;6,59002341460187;8,31997758050018;8,31997758050018;2,71789845128012;8,3297775859652;0,0731092257387057;2,74689802895141;3,06118044130071;3,03243058103069;18,3696209420567;3970,2520655324;15,5851280591458;111,780200941584;0,0672671169308665;7,71328659953582;0,460825526832247;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;450;PASS;Dasatinib (BMS-354825);Trametinib (GSK1120212);0,224506355123127;0,224506355123127;0,332795634418688;0,62148887602191;0,0218918279703562;0,917130623952543;0,674607272163544;0,677688876949238;6,45636787659536;2,94325445931295;2,94325445931295;2,59151699471901;3,34752921286319;0,0662410563778786;2,57313866704639;1,13572647422753;1,30095173483429;15,7141015871952;147,41462487114;53,3428918601319;1,6836275260736;0,0685366009748628;17,254137729784;0,186211052215007;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;451;PASS;LJH-685;Niraparib (MK-4827);0,219467100273105;0,219467100273105;0,325344026371961;0,843473736896002;0,0286852053003716;1,29880655472268;0,674569325032548;0,649452067971879;8,6859106830296;0,566730014835472;0,566730014835472;0,840137411151854;1,30299778832043;0,0421607931245551;1,72428019231345;0,674568240043575;0,755676365203854;11,3623518188436;30405,0300074157;7630,74168440404;0,968829370909932;0,0802031594200966;69,1260578343563;0,205723689252762;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;452;PASS;Carboplatin (NSC 241240);Volasertib (BI 6727);0,218935743344631;0,218935743344631;0,324524564752604;0,582204227262081;0,0215357763044592;0,821590176871753;0,674635350059042;0,708673619842261;7,40681776572066;2,94662010274615;2,94662010274615;2,91494034870072;3,19943686274676;0,0793199763580752;2,53163911039946;1,01086806255214;1,26378078518542;13,3979558473485;30556801,372203;392,706937085932;4,16674167968745;0,0858412088703908;17,5742468955804;0,769293024622525;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;453;PASS;Trametinib (GSK1120212);Venetoclax (ABT-199);0,216783844978421;0,216783844978421;0,321320372050268;0,588891429648018;0,0192597440488705;0,836694380861833;0,674665734995809;0,703868815124095;5,42594801128664;0,635616606552902;0,635616606552902;0,924710824137197;1,16618827226868;0,0337812446125003;1,43126125782671;0,687367974897412;0,814797624047666;9,51632674023621;88,7610261830982;14855,6541966924;0,820030345615481;0,0542107312188162;24,9102231691245;0,126339444404858;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;454;PASS;Luminespib (NVP-AUY922);Niraparib (MK-4827);0,215805622883976;0,215805622883976;0,319880229855459;0,695134381639689;0,0224192134828625;1,04756704977216;0,674645078820563;0,663600697003951;6,56827433103162;0,278768742772917;0,278768742772917;0,41322059361187;0,734607429559317;0,0223629587240137;1,04321767162019;0,674624515531185;0,704174641154633;7,04991549196389;19,6685165392465;10497,5787626143;0,965795477800687;0,0635657756777862;16,9820450833396;0,162136982826917;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;455;PASS;Olaparib (AZD2281);Palbociclib;0,213290299493503;0,213290299493503;0,316165176348272;0,711120752901619;0,0251617123069401;1,08300308065217;0,674616673338345;0,656649149393729;9,64367431425423;0,132228379732725;0,132228379732725;0,195991844311915;0,547212551242113;0,0198475615069108;0,913915787912573;0,67466266362741;0,598755988767819;7,10464462269182;27342,1310711266;12593,9879126258;1,01172440122412;0,053803277904662;76,6413667980801;0,190785426723381;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;456;PASS;Olaparib (AZD2281);Selumetinib (AZD6244);0,21308846682932;0,21308846682932;0,315887996654559;0,763835686123603;0,0301508557681087;1,16204630600416;0,674569686363689;0,657355427681744;7,90316484265868;1,66815442263362;1,66815442263362;2,16616399965082;2,35228842978021;0,0619025673046671;2,44477996514632;0,770096088247484;0,962167746511056;18,5047478842307;23773,0195916182;11928,3183521626;1,44228762728404;0,0653434256567847;14,9071330834356;0,506687834245744;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;457;PASS;Niraparib (MK-4827);Trametinib (GSK1120212);0,21180377321033;0,21180377321033;0,313951338460288;0,634840374029216;0,0262261439929056;0,953404179877051;0,674638860433212;0,665901611226866;6,41202776922576;1,3819759575284;1,3819759575284;1,91275306883795;2,12608107539791;0,064858611925449;2,2416059095187;0,722506203253924;0,948463361186626;12,2212714869473;8704,12424836408;15,7652995322869;0,962719379227915;0,0672340190660738;23,1353874633161;0,139815853881066;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;458;PASS;Carboplatin (NSC 241240);Luminespib (NVP-AUY922);0,210269184009944;0,210269184009944;0,311683830128204;0,722758489804951;0,026517765288445;1,10651394962395;0,674623331994652;0,653213300497783;8,08457681514959;0,359575680669501;0,359575680669501;0,533019933145472;0,94421509429122;0,032256951695172;1,32633225961279;0,674600813796143;0,711899365673932;8,80957959763733;20205,9497252803;14,966892970571;0,691070093335675;0,0860870238485511;32,6900339630127;0,158715516129778;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;459;PASS;Niraparib (MK-4827);Sorafenib (Nexavar);0,210077089687129;0,210077089687129;0,311408103432861;0,750290450933822;0,0275183046579999;1,16949328238114;0,674603799231002;0,641580269471156;9,88898331420028;0,350322783179016;0,350322783179016;0,519314992489466;0,998987196370437;0,0362264028776039;1,44997370128654;0,674586307434832;0,68896918301625;11,4682465813215;9676,26694751272;7996,80870807114;0,854618964694182;0,0608989612615213;16,1713715378597;0,145342069808009;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;460;PASS;Carboplatin (NSC 241240);Idasanutlin (RG-7388);0,209688685158002;0,209688685158002;0,310838199617532;1,00841165429616;0,0369193937646686;1,65839468128684;0,674591106936058;0,608087093898377;13,6427640169397;0,475782801898753;0,475782801898753;0,7053183036;1,44306876169153;0,0463233170097078;2,09735378966483;0,674564660338914;0,688042603399848;12,9450166805783;28567,6927383323;8890,5610302467;1,55961722006557;0,098293531487991;13,0091263595202;0,218047086536396;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;461;PASS;AZD7762;Trametinib (GSK1120212);0,208418014589491;0,208418014589491;0,308895264894827;0,536962835882673;0,020747652774786;0,821464085141148;0,674720652194047;0,653694931254582;9,80414758540007;0,858555496945038;0,858555496945038;1,14061383672292;1,23062944403555;0,0362231551467552;1,2868396340295;0,75271355589701;0,956319195875295;8,84131856753925;279,777831677687;56,6692477749985;1,17916498840874;0,0548014603791662;19,6850883595058;0,188138712245228;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;462;PASS;Alectinib (CH5424802);Trametinib (GSK1120212);0,205151186946512;0,205151186946512;0,304093078486465;0,633464966045009;0,0244850809888698;0,96673500785992;0,674632872170561;0,655297617507344;7,11084804403426;1,28243958231917;1,28243958231917;1,70192148481871;1,82793833579987;0,0485688287512334;1,84839093182878;0,753524527282041;0,988934918649121;11,8788562823073;23301,6165135858;14,7918650454325;0,896626314496747;0,0643466578539838;21,5208835458373;0,131871235160878;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;463;PASS;Paclitaxel (NSC 125973);Sorafenib (Nexavar);0,205069445309856;0,205069445309856;0,303959689719956;0,461176307242567;0,0150953782709693;0,621051313530789;0,674660003432661;0,742637079515525;3,87622428688839;5,93721259522116;5,93721259522116;2,30690826174456;5,95694874311064;0,0643732469271526;2,41884523859805;2,57366653615053;2,46272421569362;14,0235771298915;12,0121448221943;4973,99162176614;24,2592264366967;0,0695954399312276;7,67054661188975;0,475344666297948;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;464;PASS;Carboplatin (NSC 241240);Venetoclax (ABT-199);0,204521716685275;0,204521716685275;0,303169041164271;0,760386658414989;0,0311964625343853;1,1918419149292;0,674612803140593;0,638019952454778;9,28282795864979;0,187139724263181;0,187139724263181;0,277383263137298;0,646535382008957;0,026598632327465;1,03892013900369;0,674661196737569;0,6223148033582;8,68055424347215;984159251,01125;37542,3574852271;1,64233087519433;0,0660674805251899;18,2921665895848;0,518069369469349;8;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;465;PASS;Gedatolisib (PKI-587);Niraparib (MK-4827);0,203847950993418;0,203847950993418;0,302178954989472;0,813123187082298;0,0404182063521731;1,35999903241377;0,674593473925144;0,597910589082248;10,7884473688709;0,846991365865421;0,846991365865421;1,23653900039204;1,53776298313473;0,0382908576407862;1,81587816612209;0,684969390853734;0,846842597605931;13,1130995377116;816,396447273176;7797,15769677811;0,959095650452198;0,0729749843641987;30,0897323602619;0,147811327114105;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;466;PASS;Niraparib (MK-4827);Venetoclax (ABT-199);0,203393433281453;0,203393433281453;0,301503796918872;0,826390137868267;0,0295202379377317;1,30306624679131;0,674596590026298;0,634215555880026;9,37471238673217;0,288154788803054;0,288154788803054;0,427158603749188;0,9515871116255;0,0318586007415828;1,3975953860643;0,674585004899604;0,680874537161444;11,1169379961374;9422,0949549408;131557,039499171;1,33653457759617;0,0600434652854548;46,7379698545405;0,210969938213196;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;467;PASS;Cobimetinib;Niraparib (MK-4827);0,203181245716719;0,203181245716719;0,301175509505085;0,665925527271359;0,0250990883334239;1,04354110649394;0,674627382719803;0,638172911247351;8,23251666966548;0,847843827166091;0,847843827166091;1,23140471379736;1,53007108820566;0,0427443391630864;1,82176392162358;0,688517607303564;0,839884394484022;11,805734310304;522,418745148411;8155,38540466359;0,979484802980458;0,0758346841833977;17,9501831355997;0,139575445668442;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;468;PASS;Niraparib (MK-4827);Vemurafenib (PLX4032);0,202566918670034;0,202566918670034;0,300282068252032;0,811464386288649;0,03187413568764;1,26727593108971;0,674588795292354;0,640352293448824;8,10663382250145;0,737991768903999;0,737991768903999;1,09041129498764;1,40450020041385;0,0412617364007839;1,76264831371794;0,676801288006071;0,79681249485971;13,7637399140084;7789,48778640443;4625553,08935367;1,26307359256305;0,0607902034937841;16,7116763489825;0,296470208893255;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;469;PASS;Niraparib (MK-4827);Pictilisib (GDC-0941);0,201950807220751;0,201950807220751;0,299356363231282;0,767893399806811;0,0308211443681496;1,17907516232016;0,674616717817098;0,651299441322874;7,01699609715752;1,43552303861074;1,43552303861074;1,9581783315968;2,2552205715217;0,0537192391026973;2,43058969291679;0,73309106502069;0,927849146276661;14,3056872335158;8422,53253197229;1030,51361561878;1,00932549733453;0,0890111784166019;21,6219433314077;0,206630029634506;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;470;PASS;Olaparib (AZD2281);Volasertib (BI 6727);0,201890006919667;0,201890006919667;0,299272019038631;0,823279376269099;0,0434479664938722;1,31837081137302;0,674603685196532;0,624495993099454;9,26792924369296;5,96263268276992;5,96263268276992;3,45922672093747;5,96669455963292;0,123700214491113;3,37050830239283;1,72368947275998;1,77026549835139;18,2080058039222;16244,1464249084;514,737422808653;6,76072676999634;0,0690574444278771;8,29240089133493;1,15130836077479;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;471;PASS;Sorafenib (Nexavar);Carboplatin (NSC 241240);0,200406683878411;0,200406683878411;0,297068633871512;0,833556337901339;0,0517500560710487;1,35664801477483;0,674614082498829;0,6144503259418;8,81540399403844;0,334135250962804;0,334135250962804;0,495314770747463;1,02544531661217;0,034911521649823;1,51703693824264;0,67459173579373;0,675952767373;12,029171102621;7132,93245145664;172128,670570364;1,05302873126788;0,076973724049469;12,6104868439408;0,211333621260884;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;472;PASS;Cucurbitacin I (JSI-124);Paclitaxel (NSC 125973);0,200085800287322;0,200085800287322;0,296559333011593;0,555815319700935;0,0176984735927968;0,817279068002334;0,67469062010434;0,680111566874555;7,00221957057153;0,541463524252178;0,541463524252178;0,783298443685912;0,995427104687383;0,0272394089745235;1,20363585341367;0,691260819700154;0,827016827277301;7,64538654555706;856,833813358443;13,1207550398253;0,567483234617608;0,0602784993503901;28,3722284859199;0,0927283777481074;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;473;PASS;Erlotinib;Olaparib (AZD2281);0,199343606406593;0,199343606406593;0,295455776876868;0,551403935594472;0,0192206984655355;0,823455050023824;0,674698624998184;0,669655665869444;6,22629339230189;0,143786015446666;0,143786015446666;0,213111085191967;0,504261093674554;0,0185812248969132;0,796252804324295;0,674699841714689;0,633292706708234;6,62768347406684;8136,70112602674;21475,8823296404;1,02968812413253;0,0415214257248432;58,9787794637381;0,155434751784468;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;474;PASS;Alpelisib (BYL719);Niraparib (MK-4827);0,198740380870911;0,198740380870911;0,294600023335852;0,731614416541551;0,0248898281814004;1,11644208666534;0,674610879593658;0,655342262864961;10,2840082572518;1,24106188705302;1,24106188705302;1,79877851325364;2,14561979840515;0,0637168907428585;2,46609041678433;0,689947026778845;0,870049120584532;16,6339052249749;3708,77854558738;9139,07677821256;1,08513785496963;0,0827579459554899;23,0913596960195;0,188635571292187;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;475;PASS;Cucurbitacin I (JSI-124);Paclitaxel (NSC 125973);0,194160200397436;0,194160200397436;0,287783808393226;0,542345367352849;0,0193965683859369;0,809677243190368;0,674673816715001;0,669872151230762;6,43220860863749;0,716433780439883;0,716433780439883;1,00136715353981;1,35181515561248;0,0351193197027716;1,63839849936702;0,715455642725352;0,825083248144295;9,87611030903215;772,60309768434;9,863556752952;0,782596367301493;0,0768280847217454;1806,80975707334;0,106185094513751;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;476;PASS;Fludarabine (Fludara);Niraparib (MK-4827);0,191038583810346;0,191038583810346;0,283135257111247;0,405482855219185;0,0138974517041127;0,540505378957434;0,674725520796885;0,750263554047803;3,89139102729558;12,5095590018148;12,5095590018148;3,66860488214434;12,3461962508626;0,136277219676136;3,88119485688717;3,40989542447068;3,18102973597276;23,4516379069566;13057,4246813306;10329,6830648992;52,3411027197729;0,0590110233323807;4,13294912290938;1,36004867263552;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;477;PASS;Metformin;Trametinib (GSK1120212);0,188153218633744;0,188153218633744;0,278902905348755;0,580333175293138;0,0198438007734848;0,876646527990459;0,674619070025347;0,662033045239596;7,70169327278031;1,2754944920464;1,2754944920464;1,76217870356563;1,89760676552634;0,0558766070722259;2,0138161495597;0,72381676697462;0,942293945721526;13,3020046244234;40383594,6252981;18,1136094971395;1,00022499060999;0,0710948615684717;14,0385250364994;0,173113684576043;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;478;PASS;Carboplatin (NSC 241240);Sorafenib (Nexavar);0,188005685049238;0,188005685049238;0,278686150553321;0,698637855708737;0,0262871852396435;1,09541451262205;0,674614381360393;0,637817636693225;7,86425911509931;0,271867098264897;0,271867098264897;0,403000114485359;0,855757289766312;0,0284007276409108;1,27267747365391;0,674607992635629;0,672407037510764;8,93310312743648;582788,551216161;7933,413474804;0,742762221750149;0,0771230956146337;15,1849927086058;0,184586408889543;1;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;479;PASS;Niraparib (MK-4827);Pertuzumab (anti-HER2);0,18615391597826;0,18615391597826;0,275931391806722;0,704076430393319;0,025023250674077;1,10797314156703;0,674638411959493;0,63549881697235;6,79080057830191;0,29474455574458;0,29474455574458;0,436922635405009;0,906769853946393;0,027072775283607;1,32703971593428;0,674592094482275;0,683302724898477;8,40936925572976;10272,6067269861;5774048,35635573;1,17507466389122;0,05823088830988;16,893379566969;0,194656561030833;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;480;PASS;Alectinib (CH5424802);Niraparib (MK-4827);0,185780891764087;0,185780891764087;0,27539594430186;0,755579941905198;0,030772495113258;1,17910913559887;0,67459559811256;0,640840177586379;12,6977348298169;0,41733352796398;0,41733352796398;0,618667628830102;1,17244427062723;0,0405526517372552;1,70607417659928;0,674568231011466;0,687217640773547;13,9929847352571;41067,5788148357;8620,93682634288;0,809467548561826;0,0660366718305361;15,399568965684;0,176108256694748;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;481;PASS;Luminespib (NVP-AUY922);Trametinib (GSK1120212);0,185304538107522;0,185304538107522;0,274662501507086;0,516942762038844;0,0187129039005171;0,747353660380524;0,674662675431659;0,691739707562691;6,49170805789082;0,875146393791363;0,875146393791363;1,14457254973527;1,24050770164053;0,03085638086689;1,2625965718174;0,764605436320986;0,98250520342767;8,09420857775749;19,157756743488;43,4436969137065;0,951242165744082;0,0511108890887019;24,8037634341305;0,151383615861653;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;482;PASS;LJH-685;Trametinib (GSK1120212);0,182848810242157;0,182848810242157;0,271033536967104;0,565138319723709;0,020738273406636;0,846888867409166;0,674635369070027;0,667350003422967;7,16655862270602;0,58142339690954;0,58142339690954;0,838526714501791;1,01747548919883;0,0295590575192814;1,21513490372767;0,693386849642581;0,837335415251028;7,78525610556005;3001,84900782262;68,0617657471472;0,645703819732679;0,0521384280236408;27,4632637429937;0,117023113409711;1;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;483;PASS;Carboplatin (NSC 241240);Luminespib (NVP-AUY922);0,181252324928689;0,181252324928689;0,268657110515925;0,588883667897019;0,0237323021674992;0,924660702648502;0,674660442005853;0,63690145081389;7,29878310392637;0,294065260113918;0,294065260113918;0,435898209630017;0,844615226509732;0,0326061691227605;1,23675325230999;0,674619105142724;0,682929456568778;10,2715045802064;35370,2003927888;18,060362189011;0,949648915253128;0,0742529714368423;17,4236004926405;0,168288687653268;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;484;PASS;Gemcitabine (LY-188011) HCl;Olaparib (AZD2281);0,180609235644716;0,180609235644716;0,267723391206829;0,720217479304078;0,0300397661192811;1,19679573228552;0,674611339825689;0,601822805969787;8,54707140844173;3,56266901295761;3,56266901295761;3,80853714453438;4,16901213680016;0,103083864137186;3,52105921844151;0,935442895199377;1,18402215872002;21,9668549637071;37,5558247743091;32147,6756222235;3,45255141560612;0,107786006098357;13,1434911605003;0,560483278422102;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;485;PASS;Gemcitabine (LY-188011) HCl;Paclitaxel (NSC 125973);0,17942010816086;0,17942010816086;0,265956239006569;0,562678028395323;0,0196630924754953;0,817580965412704;0,67462267037258;0,688271598723024;6,02683484734843;8,17381519705328;8,17381519705328;5,05064808764396;8,32690321279768;0,168932260834129;4,74002454530984;1,61836957459973;1,75672153871798;25,1444214256331;31,3203572567901;10,3494469700866;10,1907797876077;0,127235404173982;8,37495333945902;0,741490135297199;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;486;PASS;Pertuzumab (anti-HER2);Trametinib (GSK1120212);0,178503078926742;0,178503078926742;0,264582079255138;0,556759895997063;0,0213706862720874;0,839067459585376;0,674660503951252;0,663585195107077;5,99125564344673;0,945626153583062;0,945626153583062;1,3692394604579;1,54641825203191;0,0440163033452934;1,71233783679064;0,690621458767209;0,903103475731339;11,9365941307147;2312094,49143595;55,3878872082617;1,00264414785783;0,0524283962457852;26,0085382471743;0,175540310675996;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;487;PASS;Dasatinib (BMS-354825);Olaparib (AZD2281);0,177330344662243;0,177330344662243;0,262861594674926;0,76717966492069;0,037499784340754;1,27992218495647;0,67461488575972;0,599423564555756;10,1198745669134;1,62408008652822;1,62408008652822;2,0801745404611;2,29947477090973;0,0612820600915983;2,3406182495264;0,780742218952558;0,982421961110067;17,1900790943758;69,5096551810401;37834,3261403482;0,824916392823745;0,0806075698439282;14,0210965154107;0,180324129724331;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;488;PASS;Niraparib (MK-4827);Vemurafenib (PLX4032);0,176832354459191;0,176832354459191;0,262137530203933;0,745891376157394;0,0304541555795615;1,21414420452356;0,674578547839457;0,614364233201478;11,5898629857915;0,395924702218867;0,395924702218867;0,586927576274722;1,13043572663282;0,0357498956668093;1,63164229584483;0,674571647718164;0,692820803623202;11,0325758319896;9363,80603652387;424426,63551986;1,35039909758133;0,0728130206579473;20,4174393328691;0,271606288919147;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;489;PASS;Defactinib (VS-6063, PF-04554878);Paclitaxel (NSC 125973);0,176213842836844;0,176213842836844;0,261213458515482;0,814395960534107;0,0363202095387002;1,31291167125319;0,674597104752164;0,620331571196667;12,0389016077359;6,81069615133802;6,81069615133802;4,22761644239593;7,04533283244688;0,121560298643863;4,19098570650475;1,61100143405587;1,68106820825276;25,1569966069103;23546072,2455179;11,2401914148766;4,33460002388252;0,101949299317714;12,3657041914695;0,583171015617521;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;490;PASS;Everolimus (RAD001);Niraparib (MK-4827);0,174679153364763;0,174679153364763;0,258929831403694;0,614628804197476;0,0221792326491144;0,97537119152458;0,674619654358877;0,63018608094229;9,33770043128565;0,725535342649185;0,725535342649185;1,06258241306774;1,42849744083885;0,041162370510379;1,81416017390896;0,682803831238386;0,787415279743946;17,7158476116745;13,5934397562561;8290,62705386397;0,817331874221134;0,0751514467368772;25,7829251852581;0,111459566459853;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;491;PASS;Carboplatin (NSC 241240);Navitoclax (ABT-263);0,174599824883489;0,174599824883489;0,258813198914362;0,741945926834316;0,0274045713725372;1,19938666848125;0,674617158691595;0,618637776637032;9,5994222606613;0,284445333373161;0,284445333373161;0,421656693797167;0,993322450207721;0,0354878899596336;1,53482577018212;0,674589867912757;0,647189061785075;10,6146363001927;453845,215891038;21108,4302156458;1,15292472574778;0,0771615462164182;122,879789413901;0,285924357259226;2;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;492;PASS;Metformin;Olaparib (AZD2281);0,173151046068591;0,173151046068591;0,256666412856047;0,708673191513656;0,0249834427999954;1,13704621163674;0,674615132310685;0,62328933318246;7,45992913286843;0,172807214144927;0,172807214144927;0,256155096586855;0,693793003453535;0,0274526278840882;1,11673049674385;0,674619464720792;0,621271654599289;8,60860467617204;427104068062,299;25607,1360614534;1,2779354739951;0,0659393030845698;23,7025126830174;0,275758398065385;4;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;493;PASS;Carboplatin (NSC 241240);Vismodegib (GDC-0449);0,171462046010575;0,171462046010575;0,254172805010884;0,979472774578176;0,306298142010472;1,87599846655449;0,674588479295543;0,522126143759049;13,0754070473093;0,507139373484259;0,507139373484259;0,751784019582516;1,34146549417402;0,0809004020332417;1,85564382792912;0,67458120986116;0,722911085620934;12,5596229567888;164921,266940081;13430573,1735268;2,34720488256657;0,085620235370691;9,48637609911427;0,885429222428514;7;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;494;PASS;Olaparib (AZD2281);Tamoxifen (ICI 46474);0,170621761244007;0,170621761244007;0,252922883639101;0,714978130882275;0,0285881111270745;1,16144573017521;0,674599936506613;0,615627869353685;9,75582557886329;0,448728313983944;0,448728313983944;0,66517431441345;1,16217990392334;0,0389109690629168;1,63899088058466;0,674602588014289;0,709082593253213;11,3102467666237;40119,1087444461;21224,7138929316;1,83131758609478;0,0598740459810902;64,1577947390477;0,363993777875567;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;495;PASS;Dasatinib (BMS-354825);Olaparib (AZD2281);0,166539446283983;0,166539446283983;0,246849434081457;0,621290478973242;0,0224325803806625;1,00688811828031;0,674660028708135;0,617078630492892;8,08655567952468;1,11531619316236;1,11531619316236;1,60508814241377;1,88648026490942;0,0538116939279197;2,14564309817777;0,694862894872001;0,879214379367918;14,3591733670362;88,995595098221;20139,3665880438;0,841435450954156;0,0735738495342446;34,1315771586379;0,142337163182861;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;496;PASS;Carboplatin (NSC 241240);Flunarizine 2HCl;0,160789218809905;0,160789218809905;0,23834190554886;0,798111771569051;0,0375200680787476;1,32438239499563;0,674615814787731;0,602658736903855;11,5401234798202;0,376783206454237;0,376783206454237;0,558527533070685;1,07302592297364;0,0356660245615204;1,61461626212739;0,6746009536589;0,664570243805073;12,7945825691371;93241,0934935181;28565,4429970198;1,62359285646791;0,0872146117188571;21,3972392642933;0,477175571888813;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;497;PASS;Gemcitabine (LY-188011) HCl;Paclitaxel (NSC 125973);0,160368715504355;0,160368715504355;0,237717183386155;0,550648222298692;0,023749111825245;0,815817165887275;0,67461978650423;0,675023649852712;5,28717262958121;9,00906966302723;9,00906966302723;4,4814443057161;9,09556154601963;0,124322339962998;4,33717683955953;2,01030494823647;2,0971156774284;23,543068689597;142,148614713629;11,8711430327124;17,740173969704;0,124779128841881;11,3421159852791;0,711473209276332;0;0
