Sample;Package;Version;Model;Rank;QC;Drug A;Drug B;Synergy Score;Median (syn);MAD (syn);Mean (syn);SEM (syn);SD (syn);Median/MAD (syn);Mean/SD (syn);Maximum (syn);Antagonism Score;Median (ant);MAD (ant);Mean (ant);SEM (ant);SD (ant);Median/MAD (ant);Mean/SD (ant);Maximum (ant);EC50 (Drug A);EC50 (Drug B);bayesfactor;observation noise;kernel length scale;kernel amplitude;divergent;max_treedepth
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;22;PASS;Trametinib (GSK1120212);Volasertib (BI 6727);2,1002023708662;2,1002023708662;2,35458771511616;2,4142961223359;0,0782519227729163;2,03970645273424;0,891961831527093;1,18365286101841;10,6754765885615;1,34214068688751;1,34214068688751;1,45601796597627;1,66200461100875;0,0475091059721513;1,50449985186357;0,921788548115612;1,10468911575504;12,4005020132671;14,9143802479955;701,759543429821;2,23783630556712;0,0705257602467952;7,01516804971732;0,332293391379336;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;23;PASS;Everolimus (RAD001);Paclitaxel (NSC 125973);2,09486386657492;2,09486386657492;2,53204871242009;2,69594075163756;0,061157076760306;2,45524486558089;0,827339480595018;1,09803686662394;15,4501297582974;0,193784694837175;0,193784694837175;0,287241576901962;0,580516273125695;0,0236705645861674;0,887409888242591;0,674640130190187;0,654169263625558;6,8634980839431;13,301734968123;14,1763171612596;1,29766046615901;0,0844083119529929;27,7726501648148;0,165191468327461;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;24;PASS;Venetoclax (ABT-199);Olaparib (AZD2281);1,98498501131468;1,98498501131468;2,71448749790346;2,43786041237826;0,155527841310817;2,35144301786544;0,731255904787843;1,03676349567373;13,3494798920117;3,13734115956526;3,13734115956526;3,58815668733484;3,65673521426697;0,139880949494847;3,09425285111721;0,874360133335082;1,18178293443171;18,3087228240115;160995980,197771;272998,240030391;3,78648007570751;0,0847086265129229;11,4016120576129;1,638942726124;0;13
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;25;PASS;Binimetinib (MEK162);Niraparib (MK-4827);1,9296081130761;1,9296081130761;2,1314395921811;2,31777786342366;0,0594750938037248;2,03932590632405;0,905307436417437;1,13654888759212;11,7024884579581;1,13325783656168;1,13325783656168;1,54280655796237;1,64982286104197;0,0558760404807609;1,73878352639374;0,734543051241889;0,948837411902405;11,5037972286904;573,913459289097;7405,0948642056;1,6248292591227;0,0747469548176697;10,1075770794183;0,305726343180204;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;26;PASS;TNKS1/2 inhibitor (OM-153);Trametinib (GSK1120212);1,9202103426919;1,9202103426919;2,09794646681789;2,27601921748074;0,0517860278781672;1,96060014025129;0,915280905906256;1,16088368773884;9,89478082262845;0,193502135377173;0,193502135377173;0,286833353075854;0,655588614920772;0,024777255932551;0,959097901583216;0,674615184399425;0,683547126772532;7,8867840526018;488,125244742498;17,7688167266316;1,40365347842699;0,0579453471496965;16,1717668765516;0,153790700850339;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;27;PASS;Paclitaxel (NSC 125973);Temsirolimus (CCI-779);1,79128794938499;1,79128794938499;1,88030396389069;2,10943855037335;0,0565044901990244;1,76879444894346;0,952658710391958;1,19259279512604;10,7199932267735;1,26938585558852;1,26938585558852;1,63610577843695;1,78210092585891;0,0514249440910763;1,78625446313512;0,775858060229595;0,99767472252026;11,0690587803168;14,0586621436096;14,5270549534039;1,45457928707749;0,0739909795909409;11,1814191230289;0,25434197601059;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;28;PASS;Mebendalzole;Paclitaxel (NSC 125973);1,65951397620334;1,65951397620334;1,66902623117241;1,93011188139866;0,0521569067703942;1,58287110446929;0,994300715715901;1,21938219849463;8,78196104269843;7,00469704803809;7,00469704803809;3,16798971870389;6,9920748237729;0,138483544864524;3,27832508045219;2,21108578941471;2,13281924524961;18,3505341998501;593,492403208446;10,8347541524419;9,85163689427068;0,0844049242303367;4,91046471033416;0,775817070549551;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;29;PASS;Olaparib (AZD2281);Palbociclib;1,63820795245497;1,63820795245497;2,32737094489186;2,372635766441;0,0646790903226729;2,47866507166663;0,70388777347699;0,957231743667231;13,9815117672343;0,0188455190837823;0,0188455190837823;0,0279231482132357;0,362882555279956;0,0168857962366326;0,741764656902218;0,674906673841647;0,489215213886623;7,28368021850287;25126,4534014432;11277,7485670114;1,06411280439247;0,0772727498499445;15,8226286470175;0,263203270585971;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;30;PASS;Pictilisib (GDC-0941);Trametinib (GSK1120212);1,62753044868467;1,62753044868467;1,99990566390666;2,22860401406488;0,0563674770590527;2,09458512015759;0,813803609868985;1,06398780620811;13,1119103408724;0,135212605137419;0,135212605137419;0,200417731473125;0,474143016438048;0,0167204813423054;0,738517203529259;0,674653904839504;0,642020272746786;7,85264713528342;1042,73874854507;16,6033046685498;1,24359070862079;0,0771561109735696;18,1923419035042;0,146909879585908;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;31;PASS;Flunarizine 2HCl;Trametinib (GSK1120212);1,61266508228662;1,61266508228662;1,94854816896967;2,02605554220617;0,0715685875801168;1,87401337350955;0,827623924298133;1,08114125832409;11,1763618059249;0,903519044759156;0,903519044759156;1,33494055583697;1,40548899612238;0,0566298218789824;1,52550930363626;0,676823429184589;0,921324434254319;11,3128460365896;21303,3029676315;15,3096845343049;1,52224887170507;0,057141592208408;15,1875372561048;0,189980882708434;0;0
